id,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference,lane_kf,type_most_common,vAlpha0_ped,tauAlpha_ped,A_pp,B_pp,A_wall,B_wall,m_gamma,tau_gamma,v_gamma0,a_gamma_max,b_gamma,eta_gamma,mu_gamma,eps_m,A_w,B_w,A_s,B_s,T_i
8943,0.900216549,0.000580334,0.024090126,0.014496017,0.017198457,0.000979092,0.11084383,0.999996362,0.900216549,39,0,1.358,0.5,2654.565613,1.988711783,2004.581806,0.381371794,200,0.5,3.073,4,4,0.3,1.2,3.676807419,2319.384997,1.401247256,2104.870561,1.624699468,0.97
8944,0.843472254,0.000498859,0.022335146,0.012724387,0.01791513,0.000890584,0.185575453,0.999997115,0.843472254,39,0,1.358,0.5,2646.363451,1.723111978,2996.734541,1.861377032,200,0.5,3.073,4,4,0.3,1.2,4.055698125,2290.565617,1.079466165,1974.34306,0.211949738,0.97
8945,0.908293318,0.000512517,0.022638848,0.01341274,0.017155364,0.000910686,0.100965932,0.999996974,0.908293318,39,0,1.358,0.5,2499.033569,1.636353671,1744.539748,0.172124973,200,0.5,3.073,4,4,0.3,1.2,3.805880854,1825.685317,1.499466344,1276.451604,1.072359582,0.97
8947,0.89141918,0.000466692,0.021603062,0.011611363,0.02025273,0.000868319,0.12180669,0.999997441,0.89141918,39,0,1.358,0.5,2513.68183,1.582780046,2792.379288,1.273788918,200,0.5,3.073,4,4,0.3,1.2,4.475187253,822.0608896,0.803543163,1276.606456,1.984208541,0.97
8948,0.886384421,0.00050464,0.022464204,0.012111381,0.021349685,0.000901499,0.128178673,0.999997232,0.886384421,40,0,1.358,0.5,2975.556084,1.859245764,1327.833524,0.402205749,200,0.5,3.073,4,4,0.3,1.2,3.967957511,1913.287403,0.126477615,2055.769614,1.338609059,0.97
8949,0.875972756,0.000476727,0.021834086,0.011500046,0.019832895,0.000857354,0.141588015,0.999997405,0.875972756,39,0,1.358,0.5,2547.09131,1.949970295,1785.797744,1.493495247,200,0.5,3.073,4,4,0.3,1.2,3.029307005,1047.188303,0.22080553,2629.218928,1.401240701,0.97
8951,0.96896338,0.000337166,0.018362074,0.00951803,0.014674536,0.000760608,0.032030746,0.999997918,0.96896338,39,0,1.358,0.5,2969.038986,1.770721811,916.0184457,0.130544839,200,0.5,3.073,4,4,0.3,1.2,3.858776315,764.1638014,1.550398006,1119.813894,1.344654916,0.97
8955,0.998820568,2.57E-05,0.005066567,0.001800151,0.005037981,0.000294843,0.001180825,0.999999798,0.998820568,39,0,1.358,0.5,2515.151757,0.820963367,507.8133803,0.855160031,200,0.5,3.073,4,4,0.3,1.2,2.975684175,1588.866238,1.960323574,1536.455695,1.020845907,0.97
8954,0.759243836,0.000630417,0.025108113,0.013827117,0.026847277,0.001146779,0.317099926,0.99999285,0.759243836,40,0,1.358,0.5,2880.201283,1.850908918,2668.087947,0.335598167,200,0.5,3.073,4,4,0.3,1.2,3.53921964,1819.947935,1.748392201,1445.42823,1.540038615,0.97
8956,0.984034052,0.000405625,0.020140131,0.011674025,0.022683961,0.001476006,0.016224996,0.999993946,0.984034052,1,0,1.358,0.5,2509.720905,1.657505762,2885.603731,0.895340513,200,0.5,3.073,4,4,0.3,1.2,4.16911704,2013.718988,1.732383974,1632.26619,0.564695906,0.97
8957,0.979500159,0.00042712,0.020666882,0.012036427,0.0259171,0.001508709,0.02092888,0.999994152,0.979500159,1,0,1.358,0.5,2825.718939,1.535651322,1015.896055,1.505173725,200,0.5,3.073,4,4,0.3,1.2,1.884146858,1989.214609,1.384355577,2072.539186,0.232139369,0.97
8959,0.927213069,0.000826324,0.028745848,0.013716806,0.034110998,0.001939723,0.07850076,0.999989581,0.927213069,1,0,1.358,0.5,2989.886692,1.796167614,558.2082919,1.198223008,200,0.5,3.073,4,4,0.3,1.2,4.465096987,569.0794718,1.748621874,508.3444965,0.370006631,0.97
8960,0.969175374,0.000338351,0.018394322,0.010178511,0.026677462,0.001223744,0.031805003,0.999995759,0.969175374,39,0,1.358,0.5,2592.68538,1.493599504,1524.53698,0.777920967,200,0.5,3.073,4,4,0.3,1.2,2.989914134,969.4594128,1.730847728,1725.888304,1.496842802,0.97
8961,0.795337875,0.000621563,0.024931174,0.013630417,0.027018542,0.00114538,0.257327271,0.999992502,0.795337875,1,0,1.358,0.5,2569.935228,1.932214203,2178.043947,0.655747431,200,0.5,3.073,4,4,0.3,1.2,0.768587716,1607.497309,0.823362279,1654.434691,0.467705077,0.97
8963,0.952218536,0.000388985,0.019722708,0.010706026,0.02313259,0.00094854,0.050179094,0.999994427,0.952218536,1,0,1.358,0.5,2143.052767,1.979317268,1095.140547,0.678906265,200,0.5,3.073,4,4,0.3,1.2,1.524612767,912.7923427,1.782206033,2147.880981,1.26497965,0.97
8962,0.973403407,0.000384835,0.019617217,0.010821978,0.017347276,0.000946282,0.0273233,0.999993123,0.973403407,1,0,1.358,0.5,2648.88303,1.308868327,2507.627308,1.780854353,200,0.5,3.073,4,4,0.3,1.2,3.307885936,2293.715275,1.144567409,2067.636603,1.461328795,0.97
8966,0.529967373,0.001052086,0.032435877,0.018319835,0.036546792,0.001292505,0.886908612,0.999990628,0.529967373,1,0,1.358,0.5,2491.595819,1.880095457,1662.345956,1.340996095,200,0.5,3.073,4,4,0.3,1.2,4.995821298,2085.060782,0.674398598,1294.780979,0.852129477,0.97
8967,0.626996881,0.000988213,0.031435856,0.017497561,0.036692207,0.001350717,0.594904267,0.999989197,0.626996881,39,0,1.358,0.5,2341.638832,1.131573354,2460.578507,1.847618943,200,0.5,3.073,4,4,0.3,1.2,1.576103352,561.9653044,0.183280137,2404.114791,0.464095227,0.97
8968,0.524063593,0.001158374,0.034034897,0.019367301,0.038589897,0.001392974,0.908165371,0.999989684,0.524063593,1,0,1.358,0.5,2987.42976,1.827375882,2060.94993,1.269929862,200,0.5,3.073,4,4,0.3,1.2,4.309494475,608.6914264,0.46751142,1646.036685,1.996392639,0.97
8969,0.588731357,0.001160411,0.03406481,0.019408486,0.039633042,0.001467348,0.698567585,0.999987856,0.588731357,1,0,1.358,0.5,2768.216782,1.595698688,1771.82459,0.829748342,200,0.5,3.073,4,4,0.3,1.2,1.727690419,2295.45881,0.789546439,2657.962243,0.282056637,0.97
8970,0.567148883,0.001219178,0.03491673,0.019980205,0.040465045,0.001446634,0.763205449,0.999988201,0.567148883,39,0,1.358,0.5,2776.486545,1.216860676,2493.056679,0.439742413,200,0.5,3.073,4,4,0.3,1.2,3.222695137,1876.347878,0.60514818,2461.118875,0.993532226,0.97
8971,0.553963082,0.0012464,0.035304392,0.020284647,0.041021432,0.001444932,0.805174447,0.999989221,0.553963082,39,0,1.358,0.5,2747.481053,1.072659578,2907.09681,0.763150968,200,0.5,3.073,4,4,0.3,1.2,3.219986329,533.329413,0.513776966,1303.325125,1.9153716,0.97
8972,0.557474672,0.001282397,0.035810565,0.020754539,0.042085097,0.001465648,0.793803468,0.999988842,0.557474672,40,0,1.358,0.5,2968.449677,1.868232527,1740.780009,0.18288341,200,0.5,3.073,4,4,0.3,1.2,0.601821,2689.046137,1.010664023,1309.604994,0.310269355,0.97
8973,0.563263683,0.001244571,0.035278471,0.020358675,0.040927176,0.001443871,0.775367434,0.999989287,0.563263683,39,0,1.358,0.5,2517.575392,1.341385021,2363.503871,1.518284396,200,0.5,3.073,4,4,0.3,1.2,0.792565677,2600.44329,1.161876332,1090.924384,1.164887474,0.97
8974,0.761111324,0.001347074,0.036702507,0.021503416,0.046329525,0.001755074,0.313868245,0.999984705,0.761111324,39,0,1.358,0.5,2920.641012,1.264244565,2093.59349,0.599221199,200,0.5,3.073,4,4,0.3,1.2,4.734568937,2590.658965,1.275993504,2720.657872,0.513439255,0.97
8975,0.603034203,0.001337969,0.036578258,0.021143003,0.043456489,0.001545555,0.658280732,0.999988337,0.603034203,1,0,1.358,0.5,2920.82632,1.92377071,2446.157047,0.172603593,200,0.5,3.073,4,4,0.3,1.2,1.459764048,557.8385488,0.912348784,1161.823211,0.680986688,0.97
8976,0.852361086,0.001302344,0.036087998,0.020985457,0.038527904,0.002290715,0.173211702,0.999986995,0.852361086,39,0,1.358,0.5,2917.629299,1.019264565,1741.696981,1.577249267,200,0.5,3.073,4,4,0.3,1.2,0.649122015,2509.67176,0.799159702,505.1325387,1.171451266,0.97
8958,0.99967638,3.60E-05,0.005997452,0.003630595,0.009266566,0.053430266,0.000323725,0.988518528,0.99967638,39,0,1.358,0.5,1550.58675,0.894133054,1029.362398,1.620378466,200,0.5,3.073,4,4,0.3,1.2,1.278363222,2662.109196,1.848976288,2750.847816,1.352200944,0.97
8980,0.997741306,2.60E-05,0.005101056,0.002869442,0.003860635,0.000409336,0.002263807,0.99999875,0.997741306,41,0,1.358,0.5,1344.492241,1.135790148,2733.67199,1.158133846,200,0.5,3.073,4,4,0.3,1.2,1.826712348,1581.72942,1.275717981,2936.689988,0.074011808,0.97
8984,0.997348665,4.22E-05,0.006495888,0.003185697,0.005983143,0.00306406,0.002658383,0.999974158,0.997348665,40,0,1.358,0.5,1108.083167,0.585859763,2480.597197,1.279113861,200,0.5,3.073,4,4,0.3,1.2,2.072905498,1572.05268,0.671329703,2209.353742,0.846905599,0.97
8986,0.999332175,1.86E-05,0.004308492,0.002066349,0.003913817,0.002075023,0.000668272,0.999991251,0.999332175,40,0,1.358,0.5,722.1052061,0.99692439,1274.008061,0.704316968,200,0.5,3.073,4,4,0.3,1.2,3.70939223,1539.703876,1.375496019,1115.980929,1.222441593,0.97
