id,best_fitness,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Error,Wc_pp,Wc_pb,Wc_pbar,Wc_bp,Wc_bb,Wc_bbar,eta_ped,xi_ped,tau_ped,v_pref_ped,eta_bike,xi_bike,tau_bike,v_pref_bike
11427,0.997166398,0.002841655,0.053307172,0.024833208,0.052514696,0.001736003,1.571434974,0.999983012,0.997166398,188.1079859,224.8797559,104.3766144,1925.600148,2014.238364,1554.195787,2.688397386,2.135918188,1.322042866,1.358,5.376782682,2.664922589,0.810173434,3.073
11429,0.997000112,0.003008914,0.054853573,0.026025918,0.054088708,0.00178045,2.133320368,0.99998052,0.997000112,188.2194919,304.0827196,117.1351924,1847.63171,2042.557438,1472.009414,2.833760154,4.27624897,0.80447481,1.358,5.753715787,5.629367941,0.798582853,3.073
11431,0.996288833,0.003724991,0.061032702,0.027981912,0.058433319,0.001956647,2.644743426,0.999972882,0.996288833,175.6154757,308.1967032,88.05207207,2035.308726,2067.058253,1188.834913,2.290105844,4.594090887,1.184025599,1.358,2.985625587,2.480794225,0.627829247,3.073
11433,0.99569031,0.004328343,0.065790147,0.028811856,0.060396768,0.002129994,3.276555948,0.99996803,0.99569031,178.2211759,284.3248987,63.7355909,1630.692355,1761.130498,1309.917559,4.392947185,3.476925978,1.447216764,1.358,3.476601752,4.565198179,0.958935853,3.073
11435,0.996203108,0.003811364,0.061736242,0.027388237,0.057046451,0.002007936,1.818020398,0.999970026,0.996203108,200.3262763,194.8703577,29.74362234,1764.998063,1998.165688,908.7079123,1.388317555,3.684207131,1.206873146,1.358,5.282278716,2.931507539,0.791549133,3.073
11438,0.995160871,0.00486266,0.069732774,0.028904122,0.060941427,0.002257639,2.465368498,0.999966787,0.995160871,196.0283747,264.1166504,36.53383087,1704.853597,1651.973354,1575.8011,2.960394324,2.418214271,0.931900559,1.358,4.635972266,3.634840481,0.993798664,3.073
11439,0.99521463,0.00480838,0.069342484,0.02808515,0.060942836,0.00224725,2.082028594,0.99996736,0.99521463,182.9321989,185.4029933,107.7566095,1917.454791,1998.730929,1230.705875,3.451032795,2.978323835,0.44582725,1.358,5.205787126,4.399841931,0.873029497,3.073
11437,0.989889413,0.010213856,0.101063621,0.048919939,0.091601658,0.003251952,7.915738037,0.999936656,0.989889413,189.8554326,199.9993212,104.6328423,1853.75661,1794.970127,1361.270762,4.041288157,4.371309626,1.076865106,1.358,5.770230695,2.344056681,0.546277674,3.073
11442,0.986965694,0.013206443,0.114919288,0.062002437,0.106218053,0.008201877,3.922313477,0.999626635,0.986965694,209.6460679,270.6084073,88.76898568,1731.538953,2028.073399,1489.167292,4.364972994,1.548390868,0.348728565,1.358,3.731099513,4.561241846,0.954128338,3.073
11446,0.991147822,0.008931239,0.094505234,0.047334979,0.086356968,0.006895716,1.598691827,0.999784632,0.991147822,200.782793,246.8333534,68.12056674,1908.604956,2049.69435,1012.720268,3.521632997,3.914230916,1.187254194,1.358,4.831264668,3.481076871,0.614923801,3.073
11445,0.994789032,0.005238264,0.072375855,0.034530492,0.058820304,0.005190025,1.22575387,0.999875826,0.994789032,194.0656365,295.621685,91.18612456,2238.413016,1674.349298,919.1851629,3.453195754,1.338869675,0.976501969,1.358,5.930863744,3.258897097,0.557390253,3.073
11454,0.998705391,0.001296287,0.036003986,0.019045137,0.013371306,0.006115251,0.097221524,0.999849156,0.998705391,182.2493113,182.5012864,45.81772637,1816.226078,1573.957197,973.5366162,2.749103104,2.222040138,1.463248054,1.358,3.286614225,5.890334427,0.524180567,3.073
11455,0.977104498,0.023431989,0.153075108,0.095066674,0.105860497,0.011944772,6.678116771,0.999100276,0.977104498,183.4096846,265.9501848,70.17714411,1690.923321,1745.058292,1082.224383,3.617681658,4.33892529,1.117184494,1.358,4.253108671,3.946249306,0.407662485,3.073
11456,0.776933106,0.287112099,0.535828423,0.071850402,0.11127465,0.018063798,210.7402805,0.998134018,0.776933106,178.0370866,190.2267684,84.77889478,1547.549005,1661.728615,1163.612813,3.790220381,3.882059996,0.929421817,1.358,5.673563583,3.94428646,0.937291639,3.073
11458,0.980539178,0.019847062,0.140879601,0.083473353,0.069241616,0.011026046,2.341953314,0.999557563,0.980539178,193.8012774,296.5343911,92.0847062,2185.694126,2098.987772,1167.111816,2.199750801,4.902566506,0.464039898,1.358,2.355061499,5.073272044,0.82639034,3.073
11463,0.996031535,0.003984277,0.063121129,0.026736042,0.062039267,0.002123245,2.900553599,0.999977076,0.996031535,191.9384318,209.6258756,65.99109211,2150.557357,1680.567507,1248.147349,4.36386159,4.767128603,1.03774088,1.358,3.095202821,4.145795279,0.354521801,3.073
11459,0.998356402,0.001646304,0.040574672,0.017386753,0.036491819,0.001336993,2.008490877,0.999989433,0.998356402,201.4724606,180.1453716,62.24599237,1655.059604,1608.409995,1177.302263,3.042727543,2.170292264,1.117703011,1.358,5.50299851,4.059939011,0.738320059,3.073
11464,0.998434744,0.00156771,0.039594318,0.016717075,0.034696203,0.001306356,1.486189127,0.999990106,0.998434744,196.7319192,180.0751627,89.54274305,1983.820036,1730.928591,1260.379681,3.679633188,3.434433762,0.900028935,1.358,3.09681317,4.164364628,0.866363614,3.073
11461,0.99836827,0.001634397,0.040427676,0.017211826,0.035963848,0.001331732,1.935126026,0.999989389,0.99836827,184.0020247,275.7018584,102.9777782,1670.567466,2181.054177,1237.741757,3.956426588,4.832221079,1.034462153,1.358,3.917651237,2.707472126,0.379343582,3.073
11465,0.998271904,0.001731088,0.04160634,0.016882102,0.033621815,0.001438957,0.998837508,0.999988581,0.998271904,204.6431428,273.1418397,30.01337342,2038.937027,2134.90912,1133.821696,2.192302777,2.803849767,1.16578925,1.358,2.960478517,3.654921656,0.454964035,3.073
11468,0.998401577,0.001600982,0.040012275,0.017254538,0.035924977,0.001323867,1.501721235,0.999989679,0.998401577,202.4347507,249.5259112,90.61334356,2004.747372,2158.499449,1474.248503,2.775803398,3.305299546,1.407642935,1.358,4.184560828,5.843976169,0.427236111,3.073
11469,0.997913463,0.0020909,0.04572636,0.020366692,0.047899402,0.001529247,3.989437126,0.999982851,0.997913463,194.4229946,266.1345841,48.34561429,2125.990517,1832.768102,1615.122175,1.085362853,2.385506441,0.518339283,1.358,5.840960473,3.063865391,0.699300866,3.073
11471,0.998517093,0.00148511,0.03853712,0.016699454,0.034472218,0.00129168,1.180662141,0.999990389,0.998517093,178.2263579,275.5844072,88.5668298,2131.660368,1644.035275,951.9958522,4.546142933,1.570951695,0.549811454,1.358,2.035711694,5.917811157,0.352788222,3.073
11473,0.998310938,0.001691919,0.041132948,0.019097818,0.041589218,0.001446266,1.575176968,0.99998747,0.998310938,208.688158,256.7836763,39.19190545,1874.183049,1805.738791,1627.113189,2.892420121,3.921020272,1.226078555,1.358,3.668901457,5.592279116,0.881305636,3.073
11475,0.998146253,0.001857189,0.043095121,0.019874668,0.043624463,0.001517468,1.14402871,0.999986181,0.998146253,171.2120585,208.7110245,87.62731514,1548.618092,2193.033978,1006.142141,1.754633629,3.70513733,1.024375805,1.358,2.299371783,2.034898023,0.503831657,3.073
11476,0.998051102,0.001952703,0.044189403,0.020689659,0.0472082,0.001558181,2.081581718,0.999981949,0.998051102,203.7047966,314.5213839,58.43882099,1577.37149,2010.032211,1524.249808,1.170850657,1.429105494,1.321637313,1.358,4.14637228,4.168883362,0.761838188,3.073
11478,0.997968066,0.002036071,0.045122841,0.021601792,0.048724437,0.001672283,1.449682394,0.99997812,0.997968066,178.5657503,187.3713302,45.0100744,1599.358621,1804.820878,1247.176076,2.07384536,1.032911843,0.983102438,1.358,4.996943984,3.046108532,0.984451913,3.073
11484,0.997529537,0.002476581,0.04976526,0.024547629,0.056710287,0.001957169,1.193712109,0.999956478,0.997529537,183.0987137,309.6672402,65.00984472,2102.954606,1708.36687,1645.592813,1.173068319,2.002969524,0.838459343,1.358,4.56087633,4.4340361,0.507706516,3.073
11486,0.997836915,0.002167774,0.046559365,0.021288658,0.052060538,0.001759336,1.07738391,0.999967246,0.997836915,197.4766781,211.3561576,59.91818156,2017.299114,2103.940074,1122.329459,1.603135684,1.239285176,0.458917829,1.358,2.723631113,3.267359712,0.94147143,3.073
11487,0.997781234,0.0022237,0.047156124,0.02035281,0.051589407,0.001773874,1.407602102,0.999969965,0.997781234,187.8418761,208.3268555,88.52866418,1775.842783,2138.724752,1066.803615,1.344721352,1.30486758,0.551833265,1.358,2.42643626,2.263282077,0.764635249,3.073
11492,0.996826927,0.003183173,0.056419615,0.025890637,0.066181669,0.002035628,3.593802276,0.999972698,0.996826927,208.2867227,208.3161591,39.30836817,2209.643026,1564.587079,1308.388348,1.025358404,2.050109881,0.711604456,1.358,5.586012129,5.598580741,0.445995635,3.073
11493,0.996707344,0.003303533,0.057476371,0.025629614,0.06554567,0.002073756,2.788182053,0.999969113,0.996707344,182.2845907,189.3728714,54.66287947,1980.082213,1977.359594,1463.962814,1.579033303,1.859132032,0.459489349,1.358,5.616049943,5.157720427,0.418941695,3.073
11497,0.996770742,0.00323972,0.056918538,0.024778039,0.065054711,0.002053629,2.151174033,0.999964989,0.996770742,205.4747113,230.6820409,69.86513246,1700.871568,1883.479396,1634.391562,4.165275769,1.60153434,0.60823213,1.358,5.528826472,5.23875071,0.821869258,3.073
11498,0.996422032,0.003590816,0.059923419,0.027596073,0.07136928,0.002298958,3.091692692,0.999968294,0.996422032,208.9050865,256.4752272,84.87772073,1606.597127,1867.114363,1130.144501,1.322295534,4.839257481,0.560746504,1.358,4.535820813,4.485495381,0.396776407,3.073
11499,0.996463247,0.003549306,0.059576051,0.026639214,0.068776268,0.002433161,2.225414772,0.999964565,0.996463247,199.4104392,289.7451563,68.5341262,1547.024006,1715.619205,914.364787,2.373010355,2.824500087,1.319206832,1.358,4.280267168,4.077436219,0.451242183,3.073
11503,0.996470398,0.003542104,0.05951558,0.028389628,0.072020572,0.002276303,2.823057065,0.999971732,0.996470398,192.3589897,299.3644591,67.64271416,1627.058454,2012.962381,1570.819137,1.881050334,4.263009017,1.484684893,1.358,3.687697709,5.540951333,0.818611819,3.073
11505,0.995878905,0.004138149,0.064328443,0.031029197,0.079358384,0.002469025,2.28839618,0.999967595,0.995878905,189.6255571,188.0159804,116.0555327,1863.185171,1830.621986,1565.108582,3.571673028,1.750519918,1.319645211,1.358,2.116191993,3.392056409,0.872173771,3.073
11515,0.998858074,0.001143231,0.033811706,0.014847915,0.021542043,0.002020467,0.238935379,0.999977419,0.998858074,178.8655287,279.8867203,82.60842342,1761.607908,1685.967873,1330.682928,4.287959483,3.277621593,0.709005978,1.358,3.62595054,2.787608608,0.566712686,3.073
11489,0.998599194,0.001402771,0.037453585,0.016479495,0.019198189,0.003084765,0.359109384,0.999954081,0.998599194,177.3341839,301.3920147,93.59075361,2098.041287,1986.331288,1066.309588,2.611524683,4.216407186,0.649533932,1.358,5.580684455,2.155426551,0.825663541,3.073
11517,0.998318031,0.001684802,0.041046346,0.019242561,0.026245209,0.003637487,0.355493326,0.999940505,0.998318031,197.0939699,261.226495,36.48156927,1951.599487,1705.122824,1186.871279,4.945601103,3.88645639,0.368328294,1.358,3.373210637,2.873403245,0.930046055,3.073
11522,0.997980775,0.00202331,0.044981223,0.019879115,0.024037882,0.004008299,0.376335737,0.999928874,0.997980775,190.4550084,288.8459215,37.77403399,1904.922683,1586.427976,1542.474345,4.147614525,2.231432825,0.920187301,1.358,2.954266486,5.548127664,0.743838322,3.073
11524,0.99601473,0.004001215,0.063255162,0.025550942,0.040357646,0.002430364,0.660200551,0.999955945,0.99601473,191.764015,288.12954,38.58633631,1855.991289,1630.136611,1383.843803,2.312367807,4.524437536,0.575011887,1.358,4.428388655,5.636497975,0.455368227,3.073
11528,0.988092361,0.01205114,0.109777684,0.057358995,0.134465515,0.004161573,1.940233517,0.999853664,0.988092361,171.6888022,216.3961797,55.91978212,1562.22713,1950.557318,1430.279906,1.601626793,1.063383423,0.321618251,1.358,4.534470123,5.850799334,0.852653518,3.073
11529,0.990006312,0.01009457,0.100471737,0.051330637,0.095017024,0.003722997,1.857400872,0.999922304,0.990006312,189.5147167,293.6287156,99.221423,2046.800852,1774.515422,1224.593956,3.866296431,4.844299129,0.995357285,1.358,5.189566848,3.38579581,0.60623371,3.073
11531,0.996680136,0.003330922,0.057714144,0.02676819,0.05132724,0.001831449,4.280235345,0.999981219,0.996680136,200.5990862,270.8106524,57.91839094,1818.358893,1741.739723,1002.856082,4.487324486,3.00337249,0.821423018,1.358,2.192406771,4.102003465,0.759890274,3.073
11527,0.997838965,0.002165715,0.046537244,0.021174288,0.043704496,0.001476094,4.483030202,0.999988602,0.997838965,192.5063011,285.2477907,63.78111423,2144.172889,2167.22037,1385.109659,3.44749094,3.545515845,0.346787365,1.358,2.683357673,4.052229844,0.610096647,3.073
11535,0.997600693,0.002405077,0.049041585,0.023145485,0.045922096,0.001592464,3.109764613,0.999985853,0.997600693,191.9643528,204.6013627,94.59022313,1688.267444,2135.142537,1408.197518,2.045579821,4.909573173,0.470114238,1.358,4.290733807,5.562511687,0.617070196,3.073
11507,0.9978086,0.002196212,0.046863763,0.021671891,0.043902307,0.001493923,3.494173739,0.999987525,0.9978086,195.4383588,213.5824515,82.87734292,1852.777219,1628.801178,1350.469791,2.981168844,2.760571978,0.98596253,1.358,3.854715769,3.588392988,0.465551992,3.073
11541,0.997986128,0.002017935,0.044921437,0.020498368,0.041923271,0.001423676,3.930938284,0.999989345,0.997986128,202.6327065,257.1417423,109.3311315,1682.202184,1662.033639,1271.919082,3.786046963,4.445671306,0.393441187,1.358,5.149731661,3.174874203,0.952161247,3.073
11543,0.997754778,0.002250274,0.047437058,0.022589909,0.043590072,0.001600432,2.486553251,0.999986344,0.997754778,198.592754,252.9407834,70.33463227,1989.452878,2193.984201,1455.333271,4.072451373,1.941923834,0.318066928,1.358,5.243648047,5.912296347,0.559058129,3.073
11546,0.997930304,0.002073989,0.045541064,0.021464956,0.042699281,0.001520464,2.590411699,0.999987451,0.997930304,181.6027099,272.4033676,56.94438444,1854.305996,1955.462039,1315.328746,4.369443057,3.455458576,0.674043473,1.358,5.277416027,5.1918,0.379475179,3.073
11548,0.984803296,0.015431207,0.124222411,0.02585394,0.051332216,0.00397289,16.80458495,0.99991539,0.984803296,174.6995488,312.0761163,70.58471374,1881.969882,1672.574407,1475.175572,1.66658313,2.837644404,1.230341779,1.358,3.348742142,5.590476311,0.42672461,3.073
11549,0.997980514,0.002023573,0.044984138,0.020335987,0.040927657,0.001438291,2.966557546,0.99998876,0.997980514,181.5444783,219.4728714,56.15936794,1777.551085,2090.650578,1234.303438,4.517335158,4.740802687,0.678486282,1.358,4.454958677,5.769147089,0.695095988,3.073
11554,0.998041764,0.001962078,0.04429535,0.019957109,0.040102324,0.001416657,2.162209947,0.999989063,0.998041764,202.0210852,299.6250594,31.26392223,1806.18951,1733.173187,1170.429395,4.776927094,3.081991487,0.631852868,1.358,5.753861297,4.626843063,0.654925377,3.073
11553,0.997994809,0.00200922,0.044824327,0.019717817,0.040906434,0.001426381,2.585866491,0.999989468,0.997994809,205.7648027,180.792514,113.2429845,1678.179351,1750.062424,1403.931753,2.154499247,4.941592164,0.842527936,1.358,5.187021189,2.578054399,0.606314799,3.073
11560,0.998236665,0.00176645,0.042029154,0.018869067,0.041397062,0.001332012,2.909342792,0.999991369,0.998236665,181.8813659,244.5038992,77.42307273,2128.425418,1650.748417,1432.188883,4.382676959,4.351418541,0.588655027,1.358,5.645194377,2.774627865,0.466187773,3.073
11562,0.99819257,0.001810702,0.04255235,0.018545823,0.040894554,0.001348593,1.915723201,0.999991481,0.99819257,201.2628882,212.5896128,98.37946666,1984.917735,1936.629104,1435.553677,3.513328208,2.633405037,1.159441918,1.358,2.548578526,4.681886672,0.546749197,3.073
11566,0.998216011,0.001787178,0.042275022,0.018365261,0.040979395,0.001339804,1.733562194,0.999991677,0.998216011,190.2381937,180.5972557,32.42591329,1975.590464,1942.961132,1059.203143,1.498958548,4.738934925,0.42709983,1.358,4.351233883,2.697313783,0.42327947,3.073
11579,0.998327732,0.001675069,0.040927608,0.01871759,0.042889844,0.001299649,1.871052161,0.999991517,0.998327732,209.5672489,226.9827162,70.10519011,1834.464441,2136.228758,1161.873228,2.705321731,1.452917905,1.290727913,1.358,3.667207364,5.816607445,0.3039009,3.073
11581,0.998240958,0.001762141,0.041977866,0.019193616,0.042207662,0.001333462,1.279314538,0.999991678,0.998240958,175.278126,193.1930494,112.7994967,2167.563493,1784.264181,1301.486273,3.354864132,3.161016287,0.366253835,1.358,4.075320214,3.716651964,0.355736036,3.073
11584,0.998333303,0.00166948,0.040859271,0.01917582,0.043749513,0.001296749,2.190357755,0.999990665,0.998333303,206.6004825,299.7622478,119.1276176,2172.870964,1740.85277,1362.988199,3.949572176,3.342889601,1.32000468,1.358,4.946635092,3.148598482,0.604051205,3.073
11585,0.998389567,0.001613031,0.040162553,0.018898949,0.043484213,0.001277126,1.675938857,0.999991437,0.998389567,174.0426712,235.7063995,68.52138708,1543.993681,1734.747358,1427.282988,3.460575144,2.577624505,0.805322673,1.358,4.764546785,2.220630281,0.890536687,3.073
11578,0.998485548,0.001516749,0.038945468,0.018622201,0.042570756,0.00125142,1.334739533,0.99999167,0.998485548,173.205637,196.6646592,51.05199839,1891.731408,2183.511468,1319.840421,4.898991481,4.706977986,1.180518354,1.358,5.133115671,5.283255711,0.684007237,3.073
11595,0.998259379,0.001743656,0.041757105,0.019820362,0.044676194,0.001362762,2.040077271,0.999989091,0.998259379,179.0808202,258.6197485,76.282534,2132.448444,2048.772501,1056.778254,1.075311206,1.689876708,1.116704864,1.358,5.652040438,3.787438951,0.942398081,3.073
11589,0.998381579,0.001621045,0.040262203,0.018710089,0.042960438,0.001313975,1.527024356,0.99998934,0.998381579,200.0309476,194.6480898,78.59596359,2190.705517,1899.801965,1294.162556,4.757738989,1.544248789,0.970701861,1.358,4.656788895,2.978286131,0.507831875,3.073
11600,0.998338764,0.001664,0.040792154,0.019005685,0.04368482,0.001335802,1.545855849,0.999988925,0.998338764,192.5812852,226.2139425,78.52841843,2115.114644,1604.125697,1603.368158,4.569651241,3.135624591,0.700269249,1.358,2.542987015,2.661186748,0.327536896,3.073
11601,0.998350518,0.001652207,0.040647351,0.018860063,0.044342277,0.001339718,1.245764213,0.999988406,0.998350518,195.8832767,229.2046442,25.13299091,1511.454342,1562.243006,1120.605193,3.656246851,1.722981777,1.241648242,1.358,4.514169765,3.931812627,0.813444259,3.073
11604,0.998154487,0.001848925,0.042999126,0.02014665,0.045745547,0.001432033,1.384844689,0.999986622,0.998154487,189.2837044,290.1989453,113.9353047,2184.743819,1977.765014,1547.30227,4.356763682,3.423791432,1.151525036,1.358,2.780236615,2.183218278,0.64999797,3.073
11609,0.99778503,0.002219887,0.047115678,0.022264433,0.046864927,0.001717255,0.805819013,0.999985628,0.99778503,192.4410851,311.7804155,44.31182224,1867.401113,1900.57109,959.6632671,2.842615893,2.629597687,0.829397177,1.358,5.962039073,5.210736632,0.670206441,3.073
11605,0.997434681,0.002571917,0.050714067,0.025066489,0.04857252,0.001750001,0.97732832,0.999985997,0.997434681,203.1404006,232.7969385,94.40895403,2248.48846,2141.765524,1627.057348,2.105027891,3.275949345,0.666855726,1.358,4.656238093,5.178941187,0.935975152,3.073
11618,0.414677818,1.41151071,1.188070162,0.113774082,0.233192589,0.065953893,136.9165389,0.988343077,0.414677818,200.6918141,315.5934773,60.15043899,2056.950209,1750.720458,1203.144293,1.383895426,3.578369295,1.05582828,1.358,3.927417948,3.356562102,0.642169218,3.073
11620,0.973403656,0.027323037,0.165296815,0.074474862,0.097798678,0.007576863,19.48132536,0.999678909,0.973403656,174.7971915,184.4280363,85.44510708,2246.331929,1817.818053,1049.116564,3.903319896,4.077221468,1.123777437,1.358,2.573510945,2.143239589,0.886157869,3.073
11621,0.990264496,0.009831216,0.099152489,0.048384089,0.045938837,0.0062879,3.558900231,0.999871244,0.990264496,205.1425944,294.304333,93.99308458,1858.950581,2123.887583,1551.472408,2.138404706,1.849945281,1.34687393,1.358,4.495031998,4.36943448,0.79359617,3.073
11622,0.99127452,0.008802284,0.09382049,0.043935764,0.04067922,0.005967986,2.570267033,0.999869495,0.99127452,176.4011639,287.8645524,59.34763166,2060.053495,2054.92193,920.7113772,4.554546358,2.085503701,0.470935735,1.358,2.997761582,3.418090295,0.578997937,3.073
11627,0.991486033,0.008587077,0.092666485,0.042476045,0.051450162,0.006232264,1.966440746,0.999873226,0.991486033,177.2189859,184.4960718,97.68061691,1667.457104,1653.898592,1503.173669,2.66382835,2.069623588,1.063288957,1.358,5.353370684,3.609792622,0.938761469,3.073
11628,0.992512179,0.007544311,0.086857994,0.039149323,0.042599348,0.005921998,1.471140685,0.999881263,0.992512179,191.8410702,230.8869676,113.857437,1637.544749,1906.03553,1324.227233,3.819245938,4.425178468,1.436090324,1.358,4.36880437,5.393387896,0.973255755,3.073
11629,0.991455621,0.008618015,0.092833262,0.045719967,0.084778787,0.003012009,13.3751586,0.99995309,0.991455621,173.3320586,238.6488727,119.9140943,1943.060127,1775.771674,1037.109521,1.067856414,1.906536036,0.368711701,1.358,3.63195865,3.314587419,0.698484908,3.073
11632,0.986502892,0.013681772,0.116969107,0.059572239,0.060499054,0.009917448,1.477631376,0.999733316,0.986502892,187.4020129,214.6240815,72.78705509,2245.95678,2151.74354,1462.936696,4.855975984,3.324663303,1.48734369,1.358,2.78938021,3.83155435,0.515495811,3.073
11638,0.988270975,0.011868228,0.108941397,0.054996132,0.123313002,0.004142795,3.51299549,0.999944468,0.988270975,203.4879693,258.9571433,110.3560765,2014.933444,1693.347351,1515.168836,4.303299536,2.055536014,1.33009279,1.358,2.0640366,3.520041538,0.978661506,3.073
11640,0.993721717,0.006317949,0.079485525,0.037768572,0.086934648,0.002989926,3.424328209,0.999964697,0.993721717,200.3359552,313.8526867,55.065114,1546.227512,1734.220856,1384.497237,1.804414035,1.447695295,1.133741139,1.358,2.283911941,2.240763395,0.76044328,3.073
11641,0.996164807,0.003849958,0.062048033,0.030252895,0.069731957,0.002254412,4.577600514,0.999973492,0.996164807,193.2032884,209.4740359,85.7351411,2242.141168,1998.55895,903.6007679,3.737335679,4.286046261,0.421722179,1.358,3.950940973,3.433347274,0.623905057,3.073
11639,0.995754123,0.004263981,0.065299164,0.032024425,0.074030333,0.00237339,3.462352475,0.999970899,0.995754123,191.0290735,217.7588612,107.8811994,1822.977262,1986.628852,1382.021869,4.674297202,3.560628609,1.164097729,1.358,2.281395021,5.947742714,0.726193074,3.073
11635,0.996641328,0.003369991,0.058051622,0.028537014,0.066130143,0.002123528,3.329550962,0.999974658,0.996641328,176.1068848,248.1383276,44.37060202,2056.428706,1622.731798,1272.595859,3.468327719,1.147670576,0.520349161,1.358,2.884184938,3.781854715,0.324474437,3.073
11647,0.996088464,0.003926896,0.062664953,0.030660601,0.071676095,0.002313095,2.682070185,0.999969555,0.996088464,173.5151427,234.37985,67.20653739,2111.723925,1876.989686,1268.328589,3.199343764,4.526678334,0.301375444,1.358,2.321710839,2.510480694,0.546770258,3.073
11651,0.996544818,0.003467162,0.058882608,0.028932592,0.067423535,0.002316281,2.777196373,0.999972043,0.996544818,209.8872555,194.6996351,58.38546582,1699.976798,1927.024185,931.5574651,4.918616139,2.902964652,1.036150792,1.358,3.292642622,4.214816605,0.556740776,3.073
11652,0.996635849,0.003375507,0.05809911,0.028761166,0.066811847,0.002340615,3.355253534,0.999974811,0.996635849,198.6553123,317.1758374,95.65625193,1585.168695,2096.045502,1548.765851,1.232396358,1.851367295,0.861548212,1.358,5.518094174,5.924191369,0.594182643,3.073
11656,0.996707704,0.003303171,0.057473223,0.028570072,0.067471638,0.002326603,2.421224585,0.99997401,0.996707704,182.9208688,299.3197193,75.61500019,2100.164544,1667.292813,1040.917731,2.927758545,4.633865167,0.523010304,1.358,3.182094429,2.854776573,0.456880793,3.073
11676,0.99617862,0.003836039,0.061935766,0.029543996,0.069930396,0.002013698,2.938405966,0.999977618,0.99617862,205.560985,292.9862034,33.31515965,2157.239988,1550.021277,1570.330651,4.794882214,4.607711207,0.425904094,1.358,4.647381407,5.279529967,0.809853335,3.073
11686,0.995879339,0.004137711,0.06432504,0.030277159,0.073047735,0.002111403,2.333668879,0.999977523,0.995879339,204.4198051,180.0648691,67.02682385,1845.035373,1684.244399,1437.804306,2.880531382,4.639649599,0.367523803,1.358,4.222403577,2.392675861,0.559465222,3.073
11691,0.993696768,0.006343215,0.079644301,0.037079353,0.083276169,0.002609032,2.404078355,0.999971609,0.993696768,184.6251712,193.6603493,75.72804469,1638.528056,2185.423164,1014.38176,3.092020869,3.289443855,1.025805082,1.358,3.861789565,3.17138295,0.523693289,3.073
11687,0.993911357,0.006125942,0.078268395,0.03623588,0.085524326,0.002565198,1.617248608,0.999970957,0.993911357,173.8389875,315.3928068,89.82446709,1871.100575,2027.900354,1565.136898,1.605420192,1.477629618,1.092180844,1.358,3.467572215,5.909761172,0.985710874,3.073
11695,0.993131856,0.006915641,0.083160334,0.039518311,0.076696071,0.003406056,1.085755658,0.999945872,0.993131856,195.1114662,212.7396817,65.11127821,1687.246844,1691.345282,1441.403099,3.035560423,1.101463701,1.162478275,1.358,4.137488568,3.850631459,0.796243422,3.073
11699,0.99900885,0.000992133,0.03149815,0.016487521,0.020028728,0.003427826,0.119056012,0.999948878,0.99900885,180.2430264,221.5999174,90.09404934,1756.697149,1594.67549,1297.747256,4.376014505,4.420634308,0.645181291,1.358,5.003390203,4.900540021,0.457013948,3.073
11700,0.981128508,0.019234475,0.138688411,0.061630869,0.079568646,0.004444867,13.81035323,0.999885506,0.981128508,177.0394334,200.5712258,41.53861067,1710.423687,2094.948082,1615.708961,2.515516359,4.808395307,1.446215417,1.358,5.158149651,4.783535328,0.505881934,3.073
11701,0.985777411,0.01442779,0.120115735,0.062755319,0.101488708,0.008072633,1.644768049,0.999889412,0.985777411,185.038424,258.4828598,102.9668056,2165.918704,1792.899305,1257.864099,4.390231583,1.65182071,0.675984207,1.358,2.638385044,3.593970384,0.595996602,3.073
11703,0.987326851,0.01283582,0.113295276,0.053723197,0.069425013,0.004172898,2.438805719,0.999899654,0.987326851,175.7051173,246.4314659,48.55561366,1732.559251,1686.721163,1091.86015,3.435916281,1.653928081,0.824759411,1.358,5.988960694,4.027198373,0.836914658,3.073
11702,0.987185244,0.012981106,0.113934655,0.057920415,0.09259449,0.003664237,15.56434575,0.999936722,0.987185244,182.1878729,215.3916042,45.10260719,1796.688994,1850.525733,1277.87957,1.275290954,1.749755497,0.824520952,1.358,4.444266147,4.35069421,0.860890196,3.073
11704,0.98446295,0.01578226,0.125627464,0.067318873,0.099081582,0.004241706,4.024476208,0.999923701,0.98446295,190.7933849,245.3354486,36.92248967,1750.818828,2011.763795,1383.080595,2.966226612,1.082236119,0.95898297,1.358,2.942037099,3.973249006,0.42252523,3.073
11706,0.991381075,0.008693857,0.093240855,0.043121948,0.083670141,0.003127488,14.31878254,0.999949279,0.991381075,206.6493149,222.4494477,68.69501591,2056.158122,1863.247926,1509.990307,3.940991818,4.363914524,0.80012782,1.358,4.430481078,2.676221445,0.480268977,3.073
11707,0.985023242,0.015204471,0.123306412,0.066606224,0.109715544,0.004324708,8.757775475,0.999926223,0.985023242,201.1567475,292.7748113,68.75163341,1862.279591,2148.954025,1347.351614,2.30377248,3.367526599,1.071754425,1.358,4.879798708,4.997697072,0.519340593,3.073
11713,0.995498056,0.004522303,0.067248073,0.028436499,0.066002429,0.00261203,6.227211642,0.999968474,0.995498056,200.9044178,193.2597459,39.91148309,1972.64097,2108.993986,1311.587088,1.908482677,4.630283217,0.85596958,1.358,3.047330565,3.34989411,0.889480872,3.073
